ID_AMOSTRA,LINHA_BASE,ANO,PERIODO,CAMPANHA,ABA_ORIGEM,LINHA_ORIGEM,RNQA,HIDRO,ROTA,MUNICIPIO,CORPODAGUA,NUMERO_COLETA,NUMERO_LAUDO,DATA_COLETA,HORARIO_COLETA,NUMERO_MEDICAO,LATITUDE,LONGITUDE,CHOVEU_EM_24H,PROFUNDIDADE,VAZAO,TEMPERATURA_AR,TEMPERATURA_AGUA,PH,OXIGENIO_DISSOLVIDO,COND_ELETRICA_ESPECIFICA,TURBIDEZ,SALINIDADE,ALCALINIDADE,TRANSPARENCIA_AGUA,SOLIDOS_DISSOLVIDOS,SOLIDOS_SUSPENSOS,CLORETO_TOTAL,FLUORETO_TOTAL,BROMETO_TOTAL,NITRATO,NITRITO,SULFATO,FOSFATO_TOTAL,ORTOFOSFATO,FOSFORO_TOTAL,NITROGENIO_AMONIACAL,SITUACAO,OBSERVACOES,ORIG_FLUORETO_TOTAL,ORIG_BROMETO_TOTAL,ORIG_NITRATO,ORIG_NITRITO,ORIG_SULFATO,ORIG_FOSFATO_TOTAL,BACIA_ITAPECURU,CRITERIO_BACIA,FLAG_VALOR_INVALIDO,MOTIVO_VALOR_INVALIDO,VALIDO_PARA_CALCULO,OUTLIER_PROFUNDIDADE,OUTLIER_VAZAO,OUTLIER_TEMPERATURA_AR,OUTLIER_TEMPERATURA_AGUA,OUTLIER_PH,OUTLIER_OXIGENIO_DISSOLVIDO,OUTLIER_COND_ELETRICA_ESPECIFICA,OUTLIER_TURBIDEZ,OUTLIER_SALINIDADE,OUTLIER_ALCALINIDADE,OUTLIER_TRANSPARENCIA_AGUA,OUTLIER_SOLIDOS_DISSOLVIDOS,OUTLIER_SOLIDOS_SUSPENSOS,OUTLIER_CLORETO_TOTAL,OUTLIER_FLUORETO_TOTAL,OUTLIER_BROMETO_TOTAL,OUTLIER_NITRATO,OUTLIER_NITRITO,OUTLIER_SULFATO,OUTLIER_FOSFATO_TOTAL,OUTLIER_ORTOFOSFATO,OUTLIER_FOSFORO_TOTAL,OUTLIER_NITROGENIO_AMONIACAL,N_OUTLIERS_LINHA
ITA-0108,775,2019,4.0,,2019-4° PERIODO,155,MA-7183-I-4,33630010.0,,COROATA,RIO ITAPECURU,,,2019-08-21,12:03:00,2.0,-3.96532,-44.18756,NAO,,,26.77,29.84,7.7,8.17,71.2,12.96,0.03,,,,,,,,,,,,,,,,,,,,,,,SIM,RIO PRINCIPAL DA BACIA,NAO,,True,,,False,False,False,False,False,False,False,,,,,,,,,,,,,,,0
ITA-0109,777,2019,5.0,1.0,2019- 5° PERIODO- 1A CAMPANHA,3,MA-7181-I-4,33698050.0,1.0,ROSARIO,RIO ITAPECURU,1023,232,2019-09-22,13:00:00,1.0,-3.05803,-44.25305,NAO,0.0,,26.94,30.44,7.79,7.71,68.8,23.2,0.03,6.0,1.0,,48.0,0.0005,,,,,,,,,,NAO MEDIDO,,,,,,,,SIM,RIO PRINCIPAL DA BACIA,NAO,,True,False,,False,False,False,False,False,False,False,False,True,,False,False,,,,,,,,,,1
ITA-0110,779,2019,5.0,1.0,2019- 5° PERIODO- 1A CAMPANHA,5,MA-7181-I-2,33693000.0,1.0,SANTA RITA,RIO ITAPECURU,1021,230,2019-09-16,11:50:00,1.0,-3.16125,-44.2857,NAO,0.21,,28.77,31.26,7.46,6.98,69.0,7.8,0.03,18.0,0.8,,4.5,0.0005,,,,,,,,,,NAO MEDIDO,,,,,,,,SIM,RIO PRINCIPAL DA BACIA,NAO,,True,False,,False,False,False,False,False,False,False,False,False,,False,False,,,,,,,,,,0
ITA-0111,781,2019,5.0,1.0,2019- 5° PERIODO- 1A CAMPANHA,7,MA-7181-I-3,33685000.0,1.0,ITAPECURU-MIRIM,RIO ITAPECURU,1022,231,2019-09-16,08:46:00,1.0,-3.59749,-44.39914,NAO,0.12,,28.19,30.47,6.85,7.35,65.8,10.6,0.03,20.0,0.6,,13.0,0.0015,,,,,,,,,,NAO MEDIDO,,,,,,,,SIM,RIO PRINCIPAL DA BACIA,NAO,,True,False,,False,False,False,False,False,False,False,False,False,,False,False,,,,,,,,,,0
ITA-0112,782,2019,5.0,1.0,2019- 5° PERIODO- 1A CAMPANHA,8,MA-7181-I-1,33690000.0,1.0,ITAPECURU-MIRIM,RIO ITAPECURU,1020,229,2019-09-16,10:32:00,1.0,-3.3737,-44.3461,NAO,0.07,,27.87,30.81,7.44,7.05,67.5,11.23,0.03,20.0,0.7,,12.0,0.0005,,,,,,,,,,NAO MEDIDO,,,,,,,,SIM,RIO PRINCIPAL DA BACIA,NAO,,True,False,,False,False,False,False,False,False,False,False,False,,False,False,,,,,,,,,,0
ITA-0113,788,2019,5.0,1.0,2019- 5° PERIODO- 1A CAMPANHA,14,MA-7191-IE-4,33698000.0,1.0,ROSARIO,RIO ITAPECURU,1039,248,2019-09-22,14:34:00,1.0,-2.9024,-44.2447,NAO,0.03,,26.94,29.91,7.84,7.09,2930.0,149.7,1.52,28.0,0.2,,,,,,,,,,,,,NAO MEDIDO,,,,,,,,SIM,RIO PRINCIPAL DA BACIA,NAO,,True,False,,False,False,False,False,True,True,True,False,False,,,,,,,,,,,,,3
ITA-0114,842,2019,5.0,1.0,2019- 5° PERIODO- 1A CAMPANHA,68,MA-7185-I-3,33631001.0,5.0,SAO MATEUS DO MARANHAO,RIO TAPUIO,1035,244,2019-10-17,10:45:00,1.0,-4.01114,-44.44087,NAO,0.0,,27.54,29.76,7.38,1.88,397.4,48.07,0.19,14.0,,,24.8,0.044,,,,,,,,,,NAO MEDIDO; NAO APLICAVEL,,,,,,,,SIM,AFLUENTE OFICIAL DO ITAPECURU (CODEVASF/IBGE; NUGEO-UEMA),NAO,,True,False,,False,False,False,True,True,False,True,False,,,False,False,,,,,,,,,,3
ITA-0115,855,2019,5.0,1.0,2019- 5° PERIODO- 1A CAMPANHA,81,MA-7185-I-9,33590010.0,6.0,CODO,RIO ITAPECURU,1038,247,2019-10-31,15:58:00,1.0,-4.48218,-43.79367,NAO,0.0,,29.47,33.07,8.46,8.31,40.0,27.11,0.02,8.0,0.4,,22.0,0.002,,,,,,,,,,NAO MEDIDO,,,,,,,,SIM,RIO PRINCIPAL DA BACIA,NAO,,True,False,,False,False,False,False,False,False,False,False,False,,False,False,,,,,,,,,,0
ITA-0116,856,2019,5.0,1.0,2019- 5° PERIODO- 1A CAMPANHA,82,MA-7185-I-5,33638000.0,6.0,COROATA,RIO PIRAPEMAS,1036,245,2019-11-01,17:40:00,1.0,-3.935876,-44.01802,NAO,0.0,,25.36,31.21,7.32,7.41,181.6,12.95,0.08,8.0,0.8,,11.2,0.046,,,,,,,,,,NAO MEDIDO,,,,,,,,SIM,AFLUENTE OFICIAL DO ITAPECURU (CODEVASF/IBGE; NUGEO-UEMA),NAO,,True,False,,False,False,False,False,False,False,False,False,False,,False,False,,,,,,,,,,0
ITA-0117,857,2019,5.0,1.0,2019- 5° PERIODO- 1A CAMPANHA,83,MA-7185-I-11,33550020.0,6.0,CAXIAS,RIO ITAPECURU,1032,241,2019-11-01,14:23:00,1.0,-4.79404,-43.39007,NAO,0.05,,27.72,30.65,7.28,6.85,36.9,127.46,0.02,6.0,0.2,,28.4,0.002,,,,,,,,,,NAO MEDIDO,,,,,,,,SIM,RIO PRINCIPAL DA BACIA,NAO,,True,False,,False,False,False,False,False,True,False,False,False,,False,False,,,,,,,,,,1
ITA-0118,859,2019,5.0,1.0,2019- 5° PERIODO- 1A CAMPANHA,85,MA-7183-I-4,33630010.0,6.0,COROATA,RIO ITAPECURU,1029,238,2019-10-31,11:46:00,1.0,-3.96535,-44.18743,NAO,0.0,,28.92,31.93,8.59,8.37,63.1,17.63,0.03,6.0,0.5,,2.8,0.008,,,,,,,,,,NAO MEDIDO,,,,,,,,SIM,RIO PRINCIPAL DA BACIA,NAO,,True,False,,False,False,True,False,False,False,False,False,False,,False,False,,,,,,,,,,1
ITA-0119,860,2019,5.0,1.0,2019- 5° PERIODO- 1A CAMPANHA,86,MA-7182-I-3,33661020.0,6.0,PIRAPEMAS,RIO PERITORO,1026,235,2019-10-31,10:03:00,1.0,-3.86328,-44.28696,NAO,0.14,,30.79,29.73,8.0,7.22,419.8,47.51,0.2,10.0,0.35,,38.0,0.101,,,,,,,,,,NAO MEDIDO,,,,,,,,SIM,AFLUENTE OFICIAL DO ITAPECURU (CODEVASF/IBGE; NUGEO-UEMA),NAO,,True,False,,False,False,False,False,True,False,True,False,False,,False,False,,,,,,,,,,2
ITA-0120,861,2019,5.0,1.0,2019- 5° PERIODO- 1A CAMPANHA,87,MA-7182-I-2,33661010.0,6.0,PIRAPEMAS,RIO PERITORO,1025,234,2019-10-31,09:27:00,1.0,-3.82537,-44.28721,NAO,0.03,,27.23,29.95,7.12,4.45,391.1,29.35,0.18,2.0,0.6,,28.8,0.099,,,,,,,,,,NAO MEDIDO,,,,,,,,SIM,AFLUENTE OFICIAL DO ITAPECURU (CODEVASF/IBGE; NUGEO-UEMA),NAO,,True,False,,False,False,False,False,True,False,True,False,False,,False,False,,,,,,,,,,2
ITA-0121,862,2019,5.0,1.0,2019- 5° PERIODO- 1A CAMPANHA,88,MA-7185-I-12,,6.0,CAXIAS,RIO ITAPECURU,1033,242,2019-11-01,11:41:00,1.0,-2.50286,-44.29269,NAO,0.04,,27.09,29.96,7.24,7.13,27.7,70.65,0.01,12.0,0.2,,35.6,0.002,,,,,,,,,,NAO MEDIDO; HIDRO NAO INFORMADO NA ORIGEM (AUSENTE),,,,,,,,SIM,RIO PRINCIPAL DA BACIA,NAO,,True,False,,False,False,False,False,False,False,False,False,False,,False,False,,,,,,,,,,0
ITA-0122,864,2019,5.0,1.0,2019- 5° PERIODO- 1A CAMPANHA,90,MA-7185-I-8,33550000.0,6.0,CAXIAS,RIO ITAPECURU,,,2019-11-01,10:28:00,,-4.865278,-43.358333,,,,,,,,,,,,,,,,,,,,,,,,,SECO,,,,,,,,SIM,RIO PRINCIPAL DA BACIA,NAO,,True,,,,,,,,,,,,,,,,,,,,,,,,0
ITA-0123,866,2019,5.0,2.0,2019-5° PERIODO- 2A CAMPANHA,3,MA-7181-I-4,33698050.0,1.0,ROSARIO,RIO ITAPECURU,1162,372,2019-11-14,09:00:00,2.0,-3.05814,-44.25304,NAO,0.0,,24.88,29.8,7.6,6.8,77.3,36.54,0.03,12.0,0.15,95240.0,4208.4,,,,,,,,,,,NAO MEDIDO; VALOR ATIPICO EM SOLIDOS_DISSOLVIDOS,,,,,,,,SIM,RIO PRINCIPAL DA BACIA,NAO,,True,False,,False,False,False,False,False,False,False,False,False,True,True,,,,,,,,,,,2
ITA-0124,868,2019,5.0,2.0,2019-5° PERIODO- 2A CAMPANHA,5,MA-7181-I-2,33693000.0,1.0,SANTA RITA,RIO ITAPECURU,1160,370,2019-11-14,10:06:00,2.0,-3.16121,-44.2857,NAO,0.0,,26.02,30.84,7.39,6.92,64.1,10.32,0.03,12.0,0.4,180.0,61.06,,,,,,,,,,,NAO MEDIDO,,,,,,,,SIM,RIO PRINCIPAL DA BACIA,NAO,,True,False,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,0
ITA-0125,870,2019,5.0,2.0,2019-5° PERIODO- 2A CAMPANHA,7,MA-7181-I-3,33685000.0,1.0,ITAPECURU-MIRIM,RIO ITAPECURU,1140,350,2019-11-14,12:43:00,2.0,-3.59779,-44.39915,NAO,0.0,,31.03,31.79,7.64,7.58,61.6,14.19,0.03,6.0,0.4,96060.0,3903.2,,,,,,,,,,,NAO MEDIDO; VALOR ATIPICO EM SOLIDOS_DISSOLVIDOS,,,,,,,,SIM,RIO PRINCIPAL DA BACIA,NAO,,True,False,,False,False,False,False,False,False,False,False,False,True,True,,,,,,,,,,,2
ITA-0126,871,2019,5.0,2.0,2019-5° PERIODO- 2A CAMPANHA,8,MA-7181-I-1,33690000.0,1.0,ITAPECURU-MIRIM,RIO ITAPECURU,1159,369,2019-11-13,15:15:00,2.0,-3.37378,-44.3458,NAO,0.0,,28.5,31.43,7.68,7.65,63.8,16.5,0.03,4.0,0.5,89940.0,828.4,,,,,,,,,,,NAO MEDIDO; VALOR ATIPICO EM SOLIDOS_DISSOLVIDOS,,,,,,,,SIM,RIO PRINCIPAL DA BACIA,NAO,,True,False,,False,False,False,False,False,False,False,False,False,True,True,,,,,,,,,,,2
ITA-0127,877,2019,5.0,2.0,2019-5° PERIODO- 2A CAMPANHA,14,MA-7191-IE-4,33698000.0,1.0,ROSARIO,RIO ITAPECURU,1178,388,2019-11-14,07:14:00,2.0,-2.90245,-44.24472,NAO,0.0,,25.37,29.34,7.9,6.92,1405.0,66.8,0.7,5.0,0.2,92440.0,4043.2,,,,,,,,,,,NAO MEDIDO; VALOR ATIPICO EM SOLIDOS_DISSOLVIDOS,,,,,,,,SIM,RIO PRINCIPAL DA BACIA,NAO,,True,False,,False,False,False,False,True,False,True,False,False,True,True,,,,,,,,,,,4
ITA-0128,931,2019,5.0,2.0,2019-5° PERIODO- 2A CAMPANHA,68,MA-7185-I-3,33631001.0,5.0,SAO MATEUS DO MARANHAO,RIO TAPUIO,1174,384,2019-12-11,09:35:00,2.0,-4.01109,-44.44086,NAO,0.0,,28.52,29.6,4.26,2.03,483.4,47.1,0.23,20.0,,260.0,13.2,,,,,,,,,,,NAO MEDIDO,,,,,,,,SIM,AFLUENTE OFICIAL DO ITAPECURU (CODEVASF/IBGE; NUGEO-UEMA),NAO,,True,False,,False,False,True,True,True,False,True,False,,False,False,,,,,,,,,,,4
ITA-0129,944,2019,5.0,2.0,2019-5° PERIODO- 2A CAMPANHA,81,MA-7185-I-9,33590010.0,6.0,CODO,RIO ITAPECURU,1038,247,2019-12-17,14:46:00,2.0,-4.48193,-43.79354,NAO,0.04,,27.3,31.9,7.31,7.22,44.4,47.8,0.02,14.4,0.2,1380.0,53.6,,,,,,,,,,,NAO MEDIDO,,,,,,,,SIM,RIO PRINCIPAL DA BACIA,NAO,,True,False,,False,False,False,False,False,False,False,False,False,True,False,,,,,,,,,,,1
ITA-0130,945,2019,5.0,2.0,2019-5° PERIODO- 2A CAMPANHA,82,MA-7185-I-5,33638000.0,6.0,COROATA,RIO PIRAPEMAS,1036,245,2019-12-18,14:10:00,2.0,-3.93587,-44.01871,NAO,0.0,,30.15,32.09,6.95,7.63,201.8,4.91,0.09,12.0,0.8,120.0,18.8,,,,,,,,,,,NAO MEDIDO,,,,,,,,SIM,AFLUENTE OFICIAL DO ITAPECURU (CODEVASF/IBGE; NUGEO-UEMA),NAO,,True,False,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,0
ITA-0131,946,2019,5.0,2.0,2019-5° PERIODO- 2A CAMPANHA,83,MA-7185-I-11,33550020.0,6.0,CAXIAS,RIO ITAPECURU,1032,241,2019-12-18,10:07:00,2.0,-4.79404,-43.39007,NAO,0.1,,27.22,30.12,6.91,7.26,36.9,27.87,0.02,6.0,0.5,2880.0,43.2,,,,,,,,,,,NAO MEDIDO,,,,,,,,SIM,RIO PRINCIPAL DA BACIA,NAO,,True,False,,False,False,False,False,False,False,False,False,False,True,False,,,,,,,,,,,1
ITA-0132,948,2019,5.0,2.0,2019-5° PERIODO- 2A CAMPANHA,85,MA-7183-I-4,33630010.0,6.0,COROATA,RIO ITAPECURU,1029,238,2019-12-17,11:18:00,2.0,-3.96487,-44.18779,NAO,0.02,,27.91,30.8,7.34,7.86,65.5,44.26,0.03,10.0,0.5,1380.0,296.4,,,,,,,,,,,NAO MEDIDO,,,,,,,,SIM,RIO PRINCIPAL DA BACIA,NAO,,True,False,,False,False,False,False,False,False,False,False,False,True,True,,,,,,,,,,,2
ITA-0133,949,2019,5.0,2.0,2019-5° PERIODO- 2A CAMPANHA,86,MA-7182-I-3,33661020.0,6.0,PIRAPEMAS,RIO PERITORO,,,2019-12-17,10:19:00,,-3.86287,-44.28686,NAO,,,,,,,,,,,,,,,,,,,,,,,,SECO,,,,,,,,SIM,AFLUENTE OFICIAL DO ITAPECURU (CODEVASF/IBGE; NUGEO-UEMA),NAO,,True,,,,,,,,,,,,,,,,,,,,,,,,0
ITA-0134,950,2019,5.0,2.0,2019-5° PERIODO- 2A CAMPANHA,87,MA-7182-I-2,33661010.0,6.0,PIRAPEMAS,RIO PERITORO,1025,234,2019-12-17,09:15:00,2.0,-3.82521,-44.28725,NAO,0.04,,26.96,29.68,6.28,2.33,388.6,29.68,0.18,26.0,0.8,100.0,37.6,,,,,,,,,,,NAO MEDIDO,,,,,,,,SIM,AFLUENTE OFICIAL DO ITAPECURU (CODEVASF/IBGE; NUGEO-UEMA),NAO,,True,False,,False,False,False,True,True,False,True,False,False,False,False,,,,,,,,,,,3
ITA-0135,951,2019,5.0,2.0,2019-5° PERIODO- 2A CAMPANHA,88,MA-7185-I-12,,6.0,CAXIAS,RIO ITAPECURU,1033,242,2019-12-18,08:15:00,2.0,-5.08462,-43.46547,NAO,0.05,,26.63,29.42,5.64,7.39,25.5,15.89,0.01,10.0,0.8,1340.0,18.8,,,,,,,,,,,NAO MEDIDO; HIDRO NAO INFORMADO NA ORIGEM (AUSENTE),,,,,,,,SIM,RIO PRINCIPAL DA BACIA,NAO,,True,False,,False,False,False,False,False,False,False,False,False,True,False,,,,,,,,,,,1
ITA-0136,952,2019,5.0,2.0,2019-5° PERIODO- 2A CAMPANHA,89,MA-7185-I-8,33550000.0,6.0,CAXIAS,RIO ITAPECURU,1007,216,2019-12-18,09:33:00,2.0,-4.86787,-43.36385,NAO,0.091,,26.16,29.71,6.75,7.17,35.1,20.53,0.01,6.0,0.6,100.0,15.6,,,,,,,,,,,NAO MEDIDO,,,,,,,,SIM,RIO PRINCIPAL DA BACIA,NAO,,True,False,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,0
ITA-0137,954,2019,5.0,2.0,2019-5° PERIODO- 2A CAMPANHA,91,MA-7185-I-8,33550000.0,6.0,CAXIAS,RIO ITAPECURU,1007,216,2019-12-18,09:33:00,2.0,-4.86787,-43.36385,NAO,0.091,66.66,26.16,29.71,6.75,7.17,35.1,20.53,0.01,6.0,0.6,100.0,15.6,,,,,,,,,,,,,,,,,,,SIM,RIO PRINCIPAL DA BACIA,NAO,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,0
ITA-0138,956,2020,6.0,1.0,2020- 6° PERIODO 1A CAMPANHA,3,MA-7181-I-4,33698050.0,1.0,ROSARIO,RIO ITAPECURU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PONTO NAO VISITADO,,,,,,,,SIM,RIO PRINCIPAL DA BACIA,NAO,,True,,,,,,,,,,,,,,,,,,,,,,,,0
ITA-0139,958,2020,6.0,1.0,2020- 6° PERIODO 1A CAMPANHA,5,MA-7181-I-2,33693000.0,1.0,SANTA RITA,RIO ITAPECURU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PONTO NAO VISITADO,,,,,,,,SIM,RIO PRINCIPAL DA BACIA,NAO,,True,,,,,,,,,,,,,,,,,,,,,,,,0
ITA-0140,960,2020,6.0,1.0,2020- 6° PERIODO 1A CAMPANHA,7,MA-7181-I-3,33685000.0,1.0,ITAPECURU-MIRIM,RIO ITAPECURU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PONTO NAO VISITADO,,,,,,,,SIM,RIO PRINCIPAL DA BACIA,NAO,,True,,,,,,,,,,,,,,,,,,,,,,,,0
ITA-0141,961,2020,6.0,1.0,2020- 6° PERIODO 1A CAMPANHA,8,MA-7181-I-1,33690000.0,1.0,ITAPECURU-MIRIM,RIO ITAPECURU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PONTO NAO VISITADO,,,,,,,,SIM,RIO PRINCIPAL DA BACIA,NAO,,True,,,,,,,,,,,,,,,,,,,,,,,,0
ITA-0142,967,2020,6.0,1.0,2020- 6° PERIODO 1A CAMPANHA,14,MA-7191-IE-4,33698000.0,1.0,ROSARIO,RIO ITAPECURU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PONTO NAO VISITADO,,,,,,,,SIM,RIO PRINCIPAL DA BACIA,NAO,,True,,,,,,,,,,,,,,,,,,,,,,,,0
ITA-0143,970,2020,6.0,1.0,2020- 6° PERIODO 1A CAMPANHA,17,MA-7164-I-19,33680001.0,1.0,CANTANHEDE,RIO ITAPECURU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PONTO NAO VISITADO,,,,,,,,SIM,RIO PRINCIPAL DA BACIA,NAO,,True,,,,,,,,,,,,,,,,,,,,,,,,0
ITA-0144,1024,2020,6.0,1.0,2020- 6° PERIODO 1A CAMPANHA,71,MA-7185-I-3,33631001.0,5.0,SAO MATEUS DO MARANHAO,RIO TAPUIO,95,95,2020-12-16,16:46:00,1.0,-4.01107,-44.44084,,,,28.1,29.27,6.18,4.3,144.0,54.85,0.07,16.0,,116.14,7.6,,,,,,,,,,,NAO MEDIDO,,,,,,,,SIM,AFLUENTE OFICIAL DO ITAPECURU (CODEVASF/IBGE; NUGEO-UEMA),NAO,,True,,,False,False,False,False,False,False,False,False,,False,False,,,,,,,,,,,0
ITA-0145,1040,2020,6.0,1.0,2020- 6° PERIODO 1A CAMPANHA,87,MA-7185-I-9,33590010.0,6.0,CODO,RIO ITAPECURU,138,141,2020-12-16,16:10:00,1.0,-4.48238,-44.79301,,0.06,,29.02,31.57,7.35,7.63,49.4,48.49,0.02,14.0,0.2,160.0,20.0,,,,,,,,,,,,,,,,,,,SIM,RIO PRINCIPAL DA BACIA,NAO,,True,False,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,0
